// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D204
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
16622	-9.226541	4.225574	-10.489141	-0.092078	0.040764	-0.105640	0.999933	-0.009784	-0.003740	0.005000	0.086719	0.825968	-0.527268	-0.179570	160.132438	11.840591	-67.186283	0.379486	-0.902157	-0.205189	-0.839869	-0.428936	0.332616	-0.388085	0.046109	-0.920469
16623	-7.879769	4.954990	-11.511211	-0.078493	0.048060	-0.115944	0.999930	-0.010468	-0.004121	0.003550	0.093826	0.822400	-0.528634	-0.188155	158.817928	12.138630	-67.743294	0.370289	-0.904804	-0.210278	-0.834189	-0.423486	0.353254	-0.408675	0.044605	-0.911589
16624	-7.053790	4.761697	-12.145642	-0.070206	0.046209	-0.122187	0.999939	-0.010212	-0.003608	0.002317	0.100751	0.819496	-0.528916	-0.196273	157.561628	12.422133	-68.151034	0.363449	-0.906439	-0.215113	-0.827340	-0.420193	0.372754	-0.428268	0.042494	-0.902652
16625	-5.218026	5.600633	-12.260515	-0.051967	0.054698	-0.123282	0.999946	-0.009965	-0.002444	0.001579	0.107931	0.817142	-0.528464	-0.203360	156.359550	12.607528	-68.432023	0.358741	-0.907558	-0.218271	-0.819763	-0.418153	0.391327	-0.446423	0.038546	-0.893991
16626	-4.245888	5.658742	-13.219092	-0.042498	0.055093	-0.132805	0.999942	-0.010481	-0.000743	0.002470	0.116602	0.814516	-0.528392	-0.209211	155.094093	12.567409	-68.730373	0.354066	-0.909556	-0.217588	-0.811979	-0.414412	0.411039	-0.464035	0.031142	-0.885269
16627	-4.520136	4.534937	-13.627958	-0.045531	0.044054	-0.136592	0.999958	-0.008637	0.001578	0.002569	0.125006	0.812457	-0.528463	-0.212163	154.064082	12.276234	-68.921239	0.351427	-0.911751	-0.212625	-0.805664	-0.410201	0.427365	-0.476869	0.021117	-0.878721
16628	-4.125822	5.490861	-11.253431	-0.041640	0.054030	-0.112817	0.999971	-0.006956	0.002289	0.002283	0.132349	0.810853	-0.528532	-0.213672	153.242815	11.923880	-69.040093	0.349996	-0.913682	-0.206612	-0.800564	-0.406275	0.440496	-0.486415	0.011234	-0.873656
16629	-3.761994	5.039630	-9.971307	-0.037896	0.049704	-0.099955	0.999977	-0.006173	0.001757	0.002014	0.138712	0.809338	-0.528594	-0.215221	152.512941	11.638053	-69.154291	0.348537	-0.915329	-0.201728	-0.795914	-0.402695	0.452060	-0.495018	0.002999	-0.868877
16630	-3.235359	5.015518	-8.902744	-0.032495	0.049537	-0.089320	0.999979	-0.006114	0.000345	0.002234	0.144321	0.807376	-0.529018	-0.217845	151.771001	11.482560	-69.364538	0.345367	-0.917111	-0.199070	-0.791353	-0.398624	0.463530	-0.504462	-0.002554	-0.863430
16631	-3.440580	5.196579	-8.570210	-0.034323	0.051443	-0.086049	0.999982	-0.005435	-0.001937	0.001613	0.148035	0.805311	-0.529398	-0.222031	151.094583	11.587758	-69.636646	0.340880	-0.918397	-0.200869	-0.786924	-0.395647	0.473513	-0.514346	-0.003343	-0.857576
16632	-1.439155	5.967681	-8.196461	-0.014224	0.059163	-0.082365	0.999977	-0.006045	-0.002905	0.001203	0.151628	0.803125	-0.529433	-0.227375	150.344345	11.809987	-69.923826	0.336003	-0.919355	-0.204667	-0.781449	-0.393419	0.484312	-0.525775	-0.002794	-0.850619
16633	0.438360	6.337391	-9.467379	0.004308	0.062747	-0.095093	0.999976	-0.006695	-0.000504	0.001967	0.157184	0.800944	-0.529546	-0.231003	149.531628	11.745713	-70.150687	0.332438	-0.920894	-0.203568	-0.775653	-0.389749	0.496445	-0.536514	-0.007138	-0.843861
16634	0.300449	6.210589	-9.803093	0.002522	0.061455	-0.098453	0.999969	-0.006701	0.003120	0.002844	0.164857	0.799091	-0.529759	-0.231585	148.745116	11.270755	-70.247046	0.331447	-0.923008	-0.195446	-0.770294	-0.384355	0.508840	-0.544784	-0.018103	-0.838381
16635	-0.376732	6.271282	-10.386944	-0.004607	0.061948	-0.104291	0.999949	-0.007233	0.006482	0.002652	0.174679	0.797964	-0.529100	-0.229771	147.942641	10.477698	-70.111515	0.334518	-0.924677	-0.181853	-0.764133	-0.379082	0.521918	-0.551542	-0.035631	-0.833385
16636	1.203525	6.506961	-13.898213	0.010368	0.064076	-0.139572	0.999911	-0.007320	0.010848	0.002404	0.186799	0.797845	-0.527384	-0.224532	147.180341	9.279671	-69.668633	0.342902	-0.925427	-0.161254	-0.757657	-0.373943	0.534903	-0.555314	-0.061244	-0.829383
16637	-0.115543	5.918393	-12.976457	-0.003166	0.058316	-0.130117	0.999877	-0.006601	0.013692	0.003929	0.200148	0.797526	-0.526405	-0.216311	146.496887	7.718690	-69.179904	0.352214	-0.926232	-0.134309	-0.753055	-0.365677	0.546981	-0.555745	-0.091512	-0.826301
16638	-2.209445	6.291469	-14.378221	-0.023660	0.062571	-0.143680	0.999947	-0.002002	0.009843	0.002402	0.207438	0.797958	-0.525880	-0.209004	146.318191	6.625406	-68.779905	0.359534	-0.925971	-0.115378	-0.752549	-0.360839	0.550877	-0.551729	-0.111232	-0.826573
16639	0.347775	5.751252	-9.609335	0.002829	0.057606	-0.096058	0.999981	0.000941	0.006043	0.001180	0.210111	0.798790	-0.525745	-0.203422	146.456893	5.972659	-68.505484	0.364423	-0.925402	-0.104054	-0.754437	-0.358891	0.549565	-0.545912	-0.121772	-0.828946
16640	-0.300133	6.051765	-9.959305	-0.003238	0.060855	-0.099379	0.999992	0.003443	0.001463	0.001502	0.208435	0.799025	-0.527325	-0.200107	146.847372	5.736538	-68.555360	0.363771	-0.926110	-0.099954	-0.759273	-0.356966	0.544132	-0.539607	-0.122047	-0.833024
16641	-0.606626	6.122493	-7.929455	-0.005914	0.061624	-0.078996	0.999983	0.005118	-0.002712	0.001004	0.203116	0.799015	-0.529698	-0.199345	147.407749	5.933842	-68.820047	0.359362	-0.927454	-0.103380	-0.765494	-0.356328	0.535771	-0.533740	-0.113399	-0.838011
16642	-0.219535	5.835714	-7.034429	-0.001849	0.058682	-0.070083	0.999974	0.004651	-0.005469	0.000644	0.196629	0.798518	-0.532228	-0.201095	147.898906	6.422197	-69.217907	0.352588	-0.929070	-0.111854	-0.770905	-0.356141	0.528080	-0.530459	-0.099966	-0.841796
16643	-1.710452	4.931712	-6.729521	-0.016670	0.049625	-0.067177	0.999963	0.004777	-0.007059	0.000799	0.189213	0.797594	-0.535186	-0.204008	148.387708	7.059663	-69.724073	0.343914	-0.930923	-0.122903	-0.776519	-0.355550	0.520195	-0.527959	-0.083466	-0.845158
16644	-1.614650	5.846741	-7.129039	-0.015504	0.058800	-0.071158	0.999953	0.004554	-0.008567	-0.000551	0.180878	0.796975	-0.537262	-0.208478	148.850637	7.929017	-70.183228	0.335772	-0.931787	-0.137946	-0.780951	-0.357265	0.512326	-0.526662	-0.064296	-0.847640
16645	-0.554388	5.407630	-8.697151	-0.004952	0.054445	-0.086776	0.999968	0.004239	-0.006776	-0.000068	0.173842	0.796350	-0.539291	-0.211590	149.280521	8.597765	-70.577787	0.328790	-0.932496	-0.149497	-0.785363	-0.357889	0.505095	-0.524502	-0.048661	-0.850018
16646	-3.608035	4.008644	-9.155368	-0.035667	0.040522	-0.091523	0.999983	0.004033	-0.003703	-0.001852	0.168242	0.797264	-0.539296	-0.212662	149.738771	9.069415	-70.608552	0.327869	-0.931480	-0.157631	-0.788364	-0.361709	0.497643	-0.520561	-0.038891	-0.852938
16647	-2.702723	4.608097	-9.587227	-0.026660	0.046631	-0.095708	0.999979	0.004497	-0.001674	-0.004461	0.162804	0.800062	-0.536957	-0.212301	150.311898	9.489709	-70.255056	0.333210	-0.928326	-0.164870	-0.790071	-0.370344	0.488501	-0.514546	-0.032514	-0.856846
16648	-2.933865	4.749068	-7.398234	-0.029017	0.047967	-0.073801	0.999974	0.004118	-0.000528	-0.005906	0.157970	0.803781	-0.533170	-0.211449	150.880642	9.873136	-69.685081	0.342038	-0.923910	-0.171467	-0.790299	-0.381550	0.479423	-0.508367	-0.028471	-0.860670
16649	-3.306926	5.905836	-6.974961	-0.032540	0.059462	-0.069655	0.999971	0.002448	-0.001538	-0.007113	0.153677	0.807621	-0.528189	-0.212480	151.274697	10.420244	-69.044968	0.351737	-0.918460	-0.180867	-0.787847	-0.394800	0.472684	-0.505548	-0.023765	-0.862471
16650	-0.865432	7.381312	-8.772921	-0.007988	0.073931	-0.087692	0.999977	0.000755	-0.002251	-0.006339	0.150529	0.810599	-0.523555	-0.214852	151.459612	10.993437	-68.519932	0.359458	-0.913469	-0.190697	-0.784103	-0.406462	0.469010	-0.505937	-0.019064	-0.862360
16651	-0.276474	7.205690	-9.610072	-0.002288	0.072092	-0.096086	0.999988	0.000249	-0.001415	-0.004722	0.148572	0.812804	-0.519979	-0.216559	151.568147	11.392688	-68.111966	0.365449	-0.909631	-0.197532	-0.780932	-0.415097	0.466732	-0.506549	-0.016307	-0.862057
16652	-0.537211	6.726427	-10.972244	-0.005094	0.067382	-0.109663	0.999992	0.000892	-0.000145	-0.003892	0.146932	0.814932	-0.517018	-0.216772	151.749593	11.617410	-67.717538	0.371405	-0.906370	-0.201376	-0.778966	-0.422207	0.463629	-0.505242	-0.015330	-0.862842
16653	-2.194241	6.374991	-11.141316	-0.021774	0.064089	-0.111251	0.999988	0.002208	0.000959	-0.004298	0.144697	0.817686	-0.513838	-0.215461	152.104349	11.750846	-67.219028	0.379094	-0.902669	-0.203656	-0.777963	-0.430066	0.458057	-0.501060	-0.015210	-0.865279
16654	-2.834428	5.594656	-10.981790	-0.028421	0.056397	-0.109567	0.999972	0.002562	0.003773	-0.005987	0.143254	0.821931	-0.508926	-0.211901	152.566359	11.684644	-66.391603	0.392184	-0.897316	-0.202525	-0.775893	-0.440945	0.451174	-0.494147	-0.019805	-0.869153
16655	-3.293682	5.405770	-12.463509	-0.033751	0.054557	-0.124198	0.999910	0.001742	0.010240	-0.008443	0.145234	0.828583	-0.500834	-0.203771	153.048364	11.081609	-64.964806	0.415285	-0.889154	-0.192207	-0.770777	-0.456144	0.444787	-0.483159	-0.036565	-0.874769
16656	-5.218188	4.435736	-13.348136	-0.054070	0.045137	-0.132458	0.999757	0.000958	0.018343	-0.012212	0.151109	0.838383	-0.488116	-0.189798	153.564050	9.830266	-62.731196	0.451439	-0.875816	-0.170730	-0.761096	-0.477818	0.438661	-0.465764	-0.068087	-0.882286
16657	-6.822946	3.649978	-13.688306	-0.071144	0.037713	-0.135042	0.999503	-0.000077	0.026273	-0.017435	0.160615	0.851459	-0.469262	-0.170331	154.046492	8.008477	-59.569030	0.501560	-0.853831	-0.139320	-0.744400	-0.507992	0.433374	-0.440801	-0.113653	-0.890380
16658	-6.475762	4.477055	-12.232010	-0.067640	0.046172	-0.120201	0.999214	-0.000974	0.032435	-0.022772	0.172659	0.866852	-0.444119	-0.146679	154.416201	5.793035	-55.571652	0.562488	-0.820621	-0.100935	-0.719320	-0.545895	0.429625	-0.407660	-0.169054	-0.897348
16659	-5.932098	6.099283	-11.155732	-0.061647	0.062353	-0.109509	0.998991	-0.002386	0.036064	-0.026650	0.186662	0.882699	-0.413982	-0.120912	154.507643	3.377194	-51.016888	0.627999	-0.775981	-0.058909	-0.685703	-0.587553	0.429643	-0.368007	-0.229421	-0.901075
16660	-4.100083	7.535853	-10.660906	-0.042797	0.076174	-0.105307	0.998884	-0.003685	0.037457	-0.028538	0.201757	0.897376	-0.380880	-0.094555	154.266330	0.917487	-46.205956	0.691979	-0.721740	-0.016012	-0.645431	-0.628449	0.434133	-0.323394	-0.290076	-0.900707
16661	-2.456686	9.678043	-10.698937	-0.025863	0.096946	-0.106530	0.998870	-0.005190	0.037833	-0.028284	0.217923	0.909671	-0.346933	-0.068164	153.644699	-1.558420	-41.387118	0.749982	-0.660899	0.027196	-0.601481	-0.664294	0.443772	-0.275222	-0.349179	-0.895727
16662	-0.705148	9.925324	-11.622685	-0.008831	0.098701	-0.116570	0.998898	-0.006634	0.037988	-0.026751	0.235069	0.919099	-0.313472	-0.041657	152.653415	-4.059991	-36.677208	0.800001	-0.595807	0.070801	-0.556638	-0.692957	0.458219	-0.223948	-0.405986	-0.886015
16663	0.112246	9.494490	-11.394692	-0.000856	0.094519	-0.114297	0.998906	-0.003774	0.038764	-0.025865	0.249353	0.926934	-0.280074	-0.013229	151.782334	-6.612225	-31.960800	0.842767	-0.525818	0.115149	-0.512623	-0.718764	0.469677	-0.164200	-0.454857	-0.875296
16664	1.671035	10.251359	-9.066870	0.016118	0.101567	-0.091830	0.999017	-0.005713	0.035439	-0.025997	0.263982	0.932354	-0.246772	0.011553	150.511160	-8.733014	-27.347387	0.877940	-0.454058	0.151830	-0.466258	-0.738834	0.486547	-0.108743	-0.497951	-0.860360
16665	3.584738	10.476907	-9.640372	0.035574	0.103630	-0.097722	0.999194	-0.002190	0.030553	-0.025951	0.273648	0.937078	-0.214324	0.032656	149.535486	-10.282477	-22.958779	0.905998	-0.383804	0.178501	-0.419549	-0.758364	0.498862	-0.056096	-0.526858	-0.848100
16666	5.258006	11.704257	-9.987065	0.052853	0.115772	-0.101193	0.999269	0.001193	0.027678	-0.026343	0.279125	0.941465	-0.181850	0.051616	148.861325	-11.461337	-18.661522	0.928533	-0.313596	0.198707	-0.371225	-0.778040	0.506799	-0.004329	-0.544345	-0.838850
16667	8.073138	14.641535	-8.612080	0.082242	0.144646	-0.087653	0.999355	0.003577	0.025090	-0.025452	0.281450	0.945191	-0.150569	0.068766	148.428926	-12.400807	-14.584008	0.945200	-0.245925	0.214749	-0.323341	-0.796229	0.511341	0.045238	-0.552757	-0.832114
16668	12.236407	17.518200	-8.037409	0.124104	0.172844	-0.082706	0.999521	0.002782	0.022783	-0.020767	0.283554	0.947081	-0.124244	0.084844	147.968893	-13.365874	-11.094946	0.954730	-0.187223	0.231168	-0.283455	-0.808321	0.516014	0.090249	-0.558179	-0.824798
16669	14.279849	17.385210	-8.613513	0.143276	0.172083	-0.088832	0.999657	0.002614	0.021994	-0.013965	0.284895	0.947367	-0.104503	0.102026	147.595691	-14.646672	-8.312408	0.957339	-0.139872	0.252858	-0.256139	-0.815828	0.518476	0.133768	-0.561124	-0.816851
16670	16.013848	17.900239	-7.909399	0.159900	0.178062	-0.081642	0.999749	0.004129	0.020526	-0.007960	0.283893	0.947036	-0.090647	0.119624	147.506092	-16.143570	-6.201807	0.954946	-0.103771	0.278045	-0.239613	-0.822376	0.516027	0.175109	-0.559401	-0.810190
16671	16.642245	18.721210	-7.666779	0.165324	0.187467	-0.078393	0.999829	0.006172	0.017393	-0.001361	0.279735	0.946669	-0.083652	0.136264	147.848769	-17.745806	-4.947861	0.948869	-0.082145	0.304795	-0.234616	-0.829502	0.506835	0.211194	-0.552430	-0.806361
16672	16.668488	19.313455	-8.599999	0.164558	0.194768	-0.086396	0.999863	0.008927	0.012889	0.005223	0.271652	0.946830	-0.083742	0.150684	148.776942	-19.319820	-4.662714	0.940563	-0.076712	0.330841	-0.240446	-0.838384	0.489180	0.239846	-0.539654	-0.806999
16673	17.309663	19.911795	-9.980561	0.169731	0.202409	-0.098923	0.999812	0.012027	0.009006	0.012279	0.259114	0.947533	-0.091079	0.163541	150.408685	-20.923420	-5.396697	0.929918	-0.087849	0.357120	-0.257352	-0.849130	0.461248	0.262721	-0.520828	-0.812229
16674	16.512911	19.657260	-9.936889	0.160451	0.201272	-0.097529	0.999666	0.014824	0.006921	0.020020	0.242395	0.948082	-0.105778	0.176627	152.756756	-22.717852	-7.158369	0.915228	-0.114945	0.386193	-0.286199	-0.860111	0.422254	0.283634	-0.496987	-0.820095
16675	14.317600	18.564720	-10.001932	0.137425	0.191204	-0.097467	0.999453	0.017502	0.005475	0.027518	0.221385	0.947927	-0.127376	0.190258	155.891040	-24.651640	-9.963144	0.895154	-0.157246	0.417100	-0.325727	-0.869528	0.371245	0.304303	-0.468183	-0.829581
16676	11.700669	17.846922	-10.225461	0.110431	0.184442	-0.098759	0.999183	0.020933	0.002892	0.034440	0.195254	0.946826	-0.155268	0.203196	159.971126	-26.449986	-13.873105	0.869206	-0.214674	0.445416	-0.373373	-0.875536	0.306643	0.324150	-0.432842	-0.841174
16677	8.358943	17.218764	-11.624372	0.076376	0.178274	-0.111790	0.998838	0.025087	-0.000366	0.041136	0.162856	0.944311	-0.188997	0.214558	165.162303	-27.825281	-18.940740	0.836490	-0.287059	0.466777	-0.426828	-0.875516	0.226472	0.343660	-0.388675	-0.854886
16678	4.532281	16.266882	-13.040709	0.037797	0.168444	-0.125221	0.998427	0.030546	-0.002367	0.046960	0.123327	0.939412	-0.226838	0.225478	171.518863	-28.658195	-24.980414	0.795408	-0.370574	0.479583	-0.481804	-0.866669	0.129416	0.367682	-0.334004	-0.867900
16679	1.341341	15.867486	-13.636740	0.005376	0.164019	-0.130305	0.997954	0.037176	-0.003002	0.051930	0.075762	0.930971	-0.267134	0.237051	179.057413	-28.806473	-31.778637	0.744893	-0.461468	0.481853	-0.533306	-0.845800	0.014415	0.400899	-0.267712	-0.876134
16680	-1.821701	16.067283	-12.479810	-0.026986	0.164691	-0.117568	0.997389	0.044780	-0.003971	0.056523	0.019528	0.917768	-0.308696	0.249051	-172.326451	-27.982343	-39.095966	0.685360	-0.556897	0.469199	-0.576351	-0.808650	-0.117918	0.445086	-0.189607	-0.875184
16681	-4.384937	16.425020	-10.217821	-0.053367	0.166222	-0.093856	0.996789	0.051906	-0.005700	0.060709	-0.045050	0.898512	-0.350596	0.260248	-162.977885	-25.854216	-46.565551	0.618708	-0.653477	0.436083	-0.606581	-0.750106	-0.263439	0.499260	-0.101528	-0.860483
16682	-5.940027	17.303711	-6.650488	-0.070079	0.172228	-0.057021	0.996177	0.058097	-0.008382	0.064700	-0.116724	0.871978	-0.391842	0.269241	-153.397556	-22.214173	-53.710230	0.547939	-0.746208	0.378070	-0.620501	-0.665672	-0.414560	0.561019	-0.007439	-0.827770
16683	-8.386285	17.867343	-3.363934	-0.095523	0.174123	-0.023661	0.995684	0.062337	-0.010849	0.067895	-0.193104	0.837253	-0.431296	0.275140	-144.080962	-17.106850	-60.091016	0.476563	-0.828469	0.294155	-0.615946	-0.553390	-0.560687	0.627294	0.086020	-0.774017
16684	-12.465573	17.574227	-1.249451	-0.136213	0.167087	-0.003086	0.995588	0.063537	-0.010680	0.068218	-0.268678	0.794860	-0.466923	0.279274	-135.483798	-11.131639	-65.430181	0.407979	-0.892345	0.193064	-0.592207	-0.419591	-0.687920	0.694870	0.166323	-0.699637
16685	-15.329096	15.825293	1.548866	-0.163216	0.146580	0.023591	0.995935	0.062149	-0.007928	0.064714	-0.338755	0.746926	-0.496972	0.283489	-127.739224	-4.978765	-69.719691	0.345306	-0.934469	0.086787	-0.550337	-0.276528	-0.787821	0.760193	0.224277	-0.609759
16686	-17.363538	13.011900	5.017909	-0.181007	0.116493	0.056316	0.996603	0.057617	-0.004748	0.058658	-0.399484	0.697143	-0.521133	0.287792	-121.013215	0.865429	-73.068669	0.291192	-0.956545	-0.015104	-0.496672	-0.137666	-0.856951	0.817633	0.257039	-0.515177
16687	-21.117527	9.163713	7.775494	-0.215294	0.076962	0.081737	0.997482	0.050905	-0.000891	0.049368	-0.448631	0.649578	-0.539230	0.293273	-115.322298	5.901822	-75.655192	0.246444	-0.963687	-0.102824	-0.437402	-0.015921	-0.899125	0.864838	0.266559	-0.425443
16688	-22.732710	5.971721	11.346760	-0.228802	0.046188	0.116492	0.998392	0.041835	0.003944	0.038045	-0.483994	0.608173	-0.552577	0.300890	-110.826436	9.723901	-77.802433	0.208248	-0.963382	-0.168901	-0.380866	0.079182	-0.921234	0.900874	0.256173	-0.350430
16689	-25.086077	3.534593	14.401557	-0.250438	0.023913	0.146913	0.999076	0.032989	0.007906	0.026389	-0.507172	0.574680	-0.562017	0.310897	-107.402765	12.283350	-79.684998	0.174961	-0.961316	-0.212746	-0.330604	0.146173	-0.932381	0.927410	0.233465	-0.292240
16690	-25.827383	3.246516	17.470856	-0.257091	0.024056	0.177711	0.999532	0.024572	0.009094	0.015786	-0.520763	0.550308	-0.567812	0.321803	-104.943037	13.721887	-81.233082	0.148065	-0.960109	-0.237209	-0.289778	0.187208	-0.938606	0.945572	0.207713	-0.250499
16691	-26.521314	3.016170	20.202089	-0.263750	0.024608	0.204639	0.999788	0.017284	0.008176	0.007687	-0.527985	0.534190	-0.570620	0.332063	-103.242671	14.346595	-82.392706	0.128254	-0.960288	-0.247787	-0.258990	0.208749	-0.943052	0.957327	0.185125	-0.221932
16692	-26.888515	3.047017	23.322211	-0.267732	0.028051	0.234840	0.999942	0.009448	0.005016	0.000767	-0.530343	0.527093	-0.570527	0.339717	-102.313836	14.301610	-82.994645	0.118182	-0.961775	-0.247026	-0.241109	0.213531	-0.946716	0.963275	0.171445	-0.206657
16693	-26.004617	2.535863	24.944814	-0.260190	0.026368	0.249192	0.999988	0.000863	-0.001070	-0.004708	-0.529793	0.529674	-0.567180	0.342157	-102.155963	13.798842	-82.755122	0.122471	-0.963386	-0.238514	-0.238297	0.204749	-0.949364	0.963439	0.173106	-0.204496
16694	-25.047389	2.445249	22.343325	-0.251839	0.028631	0.221376	0.999895	-0.007915	-0.007327	-0.009629	-0.526404	0.541764	-0.560868	0.338846	-102.812732	12.905091	-81.669705	0.141220	-0.964457	-0.223337	-0.250977	0.183349	-0.950470	0.957637	0.190278	-0.216164
16695	-24.272833	2.372241	18.052246	-0.244404	0.029989	0.177250	0.999711	-0.015017	-0.011698	-0.014713	-0.519682	0.561724	-0.551668	0.331752	-104.165378	11.576580	-79.935174	0.171207	-0.964581	-0.200677	-0.274960	0.148813	-0.949869	0.946089	0.217803	-0.239743
16696	-23.698389	2.700585	13.782843	-0.238325	0.034537	0.133680	0.999482	-0.020491	-0.014673	-0.020017	-0.509401	0.587942	-0.539333	0.322420	-106.090954	9.807888	-77.675391	0.210330	-0.962675	-0.170345	-0.305711	0.100739	-0.946780	0.928602	0.251213	-0.273112
16697	-22.815193	3.387708	10.130523	-0.228826	0.042183	0.096394	0.999210	-0.025240	-0.017124	-0.025494	-0.495166	0.619601	-0.523335	0.311490	-108.564237	7.601120	-74.901526	0.258190	-0.956996	-0.132276	-0.340040	0.038136	-0.939637	0.904274	0.287584	-0.315570
16698	-21.445535	4.359246	7.009416	-0.214172	0.052061	0.064738	0.998938	-0.029550	-0.018192	-0.030325	-0.476491	0.655039	-0.504217	0.299410	-111.595844	5.063501	-71.732043	0.312238	-0.945895	-0.088260	-0.375231	-0.037443	-0.926175	0.872759	0.322305	-0.366621
16699	-20.562494	5.963870	3.650066	-0.203966	0.067808	0.030594	0.998676	-0.033412	-0.018226	-0.034594	-0.452799	0.692988	-0.482209	0.286732	-115.204167	2.251388	-68.234757	0.370518	-0.927994	-0.039284	-0.408667	-0.124895	-0.904098	0.834091	0.351039	-0.425516
16700	-19.533185	7.550191	1.274131	-0.192450	0.083095	0.006306	0.998456	-0.036720	-0.017948	-0.037620	-0.424644	0.731750	-0.457839	0.273135	-119.352348	-0.624273	-64.431666	0.431562	-0.902018	0.010895	-0.438078	-0.220122	-0.871570	0.788570	0.371363	-0.490150
16701	-19.004643	8.684142	-1.043223	-0.186154	0.093662	-0.017464	0.998286	-0.039049	-0.018440	-0.039503	-0.392989	0.770197	-0.430982	0.258091	-123.977360	-3.371995	-60.254667	0.495287	-0.866736	0.058818	-0.461029	-0.319628	-0.827823	0.736304	0.382893	-0.557898
16702	-18.670828	9.078355	-3.871999	-0.181946	0.096588	-0.046154	0.998170	-0.039647	-0.020016	-0.041027	-0.359925	0.807140	-0.401015	0.241176	-128.885411	-5.776888	-55.603845	0.562043	-0.820961	0.100655	-0.473740	-0.419282	-0.774450	0.677996	0.387590	-0.624577
16703	-17.873332	9.356289	-6.902143	-0.172879	0.098087	-0.076919	0.998044	-0.039355	-0.023381	-0.042572	-0.326561	0.842434	-0.366943	0.221394	-134.018673	-7.663875	-50.329079	0.632675	-0.762848	0.133361	-0.473654	-0.517422	-0.712690	0.612678	0.387734	-0.688686
16704	-16.346625	9.833140	-11.085926	-0.155849	0.100788	-0.119116	0.997854	-0.039578	-0.027090	-0.044569	-0.292766	0.875843	-0.328582	0.198044	-139.398273	-8.888652	-44.422152	0.705625	-0.691534	0.154515	-0.459612	-0.612643	-0.642981	0.539306	0.382687	-0.750133
16705	-13.385623	10.258720	-15.514452	-0.124472	0.102128	-0.162906	0.997650	-0.040617	-0.028190	-0.047439	-0.256370	0.906844	-0.286048	0.173452	-145.086980	-9.666833	-38.060326	0.776182	-0.607737	0.167919	-0.429866	-0.704902	-0.564206	0.461255	0.365744	-0.808378
16706	-10.107073	11.079079	-20.418362	-0.090068	0.106909	-0.211134	0.997404	-0.042165	-0.025368	-0.052580	-0.215787	0.934702	-0.238485	0.151306	-151.088931	-10.365519	-31.305742	0.840463	-0.511125	0.179927	-0.380526	-0.793121	-0.475562	0.385775	0.331225	-0.861085
16707	-6.834697	13.521816	-25.218754	-0.056038	0.127536	-0.258965	0.997095	-0.043870	-0.017609	-0.059718	-0.169320	0.958357	-0.184806	0.136852	-157.490734	-11.520831	-24.129538	0.894236	-0.400565	0.199724	-0.307877	-0.874355	-0.375120	0.324889	0.273955	-0.905205
16708	-4.420724	16.846888	-27.715882	-0.031612	0.158269	-0.284603	0.996688	-0.044683	-0.005763	-0.067706	-0.117913	0.976041	-0.124486	0.133955	-164.280517	-13.422795	-16.398065	0.933118	-0.274597	0.232135	-0.211417	-0.941199	-0.263527	0.290849	0.196825	-0.936305
16709	-1.087711	21.229944	-26.082726	0.002753	0.200736	-0.269786	0.996216	-0.043753	0.006397	-0.074823	-0.063946	0.985961	-0.057592	0.143088	-171.472302	-15.949665	-7.882813	0.952418	-0.131868	0.274793	-0.095268	-0.985188	-0.142579	0.289524	0.109616	-0.950873
16710	3.480026	25.475050	-22.201248	0.050548	0.241888	-0.232717	0.995964	-0.040481	0.015795	-0.078530	-0.011787	0.986854	0.013244	0.160641	-178.851451	-18.503986	1.350700	0.948038	0.022353	0.317371	0.029927	-0.999371	-0.019008	0.316746	0.027519	-0.948111
16711	9.694712	29.102771	-17.371146	0.114724	0.276578	-0.185454	0.996297	-0.033659	0.020656	-0.076371	0.033463	0.979263	0.082921	0.181794	174.135943	-20.517836	10.742430	0.920150	0.174570	0.350499	0.150236	-0.984009	0.095687	0.361598	-0.035389	-0.931662
16712	15.133759	32.203486	-12.871439	0.169886	0.307791	-0.139146	0.997311	-0.024076	0.017666	-0.066927	0.067527	0.967096	0.144451	0.198242	168.362697	-21.341722	19.190481	0.879668	0.306169	0.363930	0.252622	-0.949148	0.187883	0.402947	-0.073338	-0.912280
16713	18.845095	34.565417	-11.205630	0.205297	0.333678	-0.117921	0.998516	-0.013010	0.007345	-0.052372	0.089323	0.955756	0.192813	0.203410	164.545400	-20.755207	25.658286	0.842895	0.404902	0.354376	0.332226	-0.909689	0.249181	0.423266	-0.092301	-0.901291
