// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D200
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
16625	-0.090681	-0.001769	-9.331673	-0.000907	-0.000017	-0.093317	1.000000	0.000008	0.000007	0.000000	0.004651	0.083922	0.996461	-0.000431	-179.995534	0.535212	170.371784	-0.985871	0.167247	-0.009341	0.167255	0.985914	-0.000078	0.009196	-0.001639	-0.999956
16626	-0.073561	0.002103	-9.301883	-0.000736	0.000022	-0.093019	1.000000	0.000014	0.000009	0.000016	0.004651	0.083934	0.996460	-0.000436	-179.994934	0.535322	170.370451	-0.985867	0.167270	-0.009343	0.167278	0.985910	-0.000088	0.009197	-0.001650	-0.999956
16627	-0.086169	0.021266	-9.337279	-0.000862	0.000213	-0.093373	1.000000	0.000002	0.000007	-0.000008	0.004656	0.083921	0.996461	-0.000430	-179.995711	0.535735	170.371965	-0.985871	0.167244	-0.009350	0.167252	0.985914	-0.000075	0.009206	-0.001638	-0.999956
16628	-0.077494	-0.021640	-9.296282	-0.000776	-0.000214	-0.092963	1.000000	0.000021	0.000009	0.000018	0.004656	0.083934	0.996460	-0.000443	-179.994242	0.535890	170.370503	-0.985867	0.167269	-0.009353	0.167277	0.985910	-0.000100	0.009204	-0.001664	-0.999956
16629	-0.089956	-0.002623	-9.331680	-0.000902	-0.000025	-0.093317	1.000000	0.000010	0.000022	-0.000002	0.004643	0.083927	0.996461	-0.000443	-179.994104	0.534430	170.371233	-0.985869	0.167256	-0.009327	0.167265	0.985912	-0.000103	0.009179	-0.001662	-0.999956
16630	-0.062312	0.018120	-9.330163	-0.000623	0.000182	-0.093302	1.000000	0.000008	-0.000000	0.000001	0.004653	0.083924	0.996461	-0.000443	-179.994207	0.535608	170.371650	-0.985870	0.167249	-0.009348	0.167258	0.985913	-0.000101	0.009199	-0.001663	-0.999956
16631	-0.078953	0.007730	-9.279221	-0.000790	0.000078	-0.092792	1.000000	0.000006	0.000009	0.000015	0.004654	0.083934	0.996460	-0.000440	-179.994465	0.535658	170.370449	-0.985867	0.167270	-0.009349	0.167278	0.985910	-0.000097	0.009201	-0.001659	-0.999956
16632	-0.093731	-0.026430	-9.326079	-0.000938	-0.000264	-0.093261	1.000000	0.000008	0.000007	0.000000	0.004657	0.083930	0.996461	-0.000440	-179.994490	0.535962	170.370968	-0.985868	0.167261	-0.009354	0.167269	0.985911	-0.000096	0.009206	-0.001659	-0.999956
16633	-0.095688	0.003449	-9.309016	-0.000957	0.000034	-0.093090	1.000000	-0.000001	0.000001	0.000008	0.004666	0.083932	0.996460	-0.000432	-179.995596	0.536972	170.370664	-0.985867	0.167266	-0.009372	0.167274	0.985910	-0.000077	0.009227	-0.001643	-0.999956
16634	-0.072365	0.001061	-9.301893	-0.000725	0.000010	-0.093019	1.000000	-0.000009	0.000010	0.000013	0.004667	0.083940	0.996460	-0.000414	-179.997605	0.536945	170.369722	-0.985864	0.167282	-0.009371	0.167290	0.985908	-0.000042	0.009232	-0.001609	-0.999956
16635	-0.070248	-0.029013	-9.318957	-0.000702	-0.000288	-0.093190	1.000000	0.000023	-0.000001	0.000003	0.004678	0.083939	0.996460	-0.000429	-179.995989	0.538241	170.369888	-0.985865	0.167280	-0.009394	0.167288	0.985908	-0.000070	0.009250	-0.001640	-0.999956
16636	-0.080597	0.037081	-9.262162	-0.000806	0.000372	-0.092622	1.000000	0.000016	-0.000002	-0.000005	0.004689	0.083929	0.996461	-0.000438	-179.995101	0.539584	170.371035	-0.985868	0.167260	-0.009417	0.167268	0.985911	-0.000086	0.009270	-0.001660	-0.999956
16637	-0.095803	0.015304	-9.470492	-0.000960	0.000153	-0.094705	1.000000	-0.000006	0.000023	-0.000004	0.004676	0.083920	0.996461	-0.000422	-179.996760	0.538017	170.372048	-0.985871	0.167242	-0.009390	0.167250	0.985914	-0.000057	0.009248	-0.001626	-0.999956
16638	-0.063368	-0.042295	-9.260890	-0.000634	-0.000422	-0.092609	1.000000	0.000014	0.000000	0.000010	0.004685	0.083925	0.996461	-0.000429	-179.996116	0.539120	170.371474	-0.985869	0.167252	-0.009409	0.167260	0.985913	-0.000068	0.009265	-0.001641	-0.999956
16639	-0.072121	0.006301	-9.382633	-0.000721	0.000064	-0.093826	1.000000	0.000014	0.000000	0.000010	0.004694	0.083930	0.996461	-0.000435	-179.995496	0.540175	170.370920	-0.985867	0.167262	-0.009428	0.167270	0.985911	-0.000079	0.009282	-0.001654	-0.999956
16640	-0.116058	-0.031228	-9.252471	-0.001161	-0.000312	-0.092525	1.000000	0.000008	-0.000000	0.000001	0.004704	0.083926	0.996461	-0.000435	-179.995599	0.541352	170.371337	-0.985868	0.167255	-0.009448	0.167263	0.985912	-0.000077	0.009302	-0.001656	-0.999955
16641	-0.114269	0.034236	-9.402493	-0.001143	0.000344	-0.094025	1.000000	0.000015	0.000008	0.000009	0.004706	0.083930	0.996460	-0.000441	-179.994873	0.541560	170.370870	-0.985867	0.167263	-0.009452	0.167271	0.985911	-0.000089	0.009304	-0.001669	-0.999955
16642	-0.223969	0.128066	-9.513040	-0.002241	0.001294	-0.095130	1.000000	0.000140	0.000015	0.000010	0.004690	0.083937	0.996460	-0.000572	-179.979838	0.541008	170.370240	-0.985865	0.167273	-0.009442	0.167284	0.985909	-0.000352	0.009250	-0.001926	-0.999955
16643	-3.336822	1.240396	-9.597877	-0.033382	0.012557	-0.095954	0.999998	0.001770	0.000073	0.000516	0.004479	0.084454	0.996415	-0.002319	-179.778541	0.533833	170.311643	-0.985695	0.168282	-0.009317	0.168323	0.985724	-0.003865	0.008534	-0.005378	-0.999949
16644	7.188146	-2.062343	-11.585241	0.072024	-0.019926	-0.115885	0.999985	0.003260	-0.000456	0.004447	0.004678	0.088892	0.996015	-0.005579	-179.410897	0.590769	169.802985	-0.984153	0.177024	-0.010311	0.177128	0.984134	-0.010281	0.008327	-0.011944	-0.999894
16645	2.291365	1.180103	-9.925355	0.022704	0.012713	-0.099188	0.999958	0.008539	0.001763	0.002834	0.002188	0.091757	0.995682	-0.013906	-178.436175	0.395890	169.475021	-0.983152	0.182660	-0.006910	0.182782	0.982775	-0.027290	0.001806	-0.028093	-0.999604
16646	-1.936787	0.325733	-9.960050	-0.019886	0.003425	-0.099492	0.999983	0.002082	0.005136	0.001994	-0.003079	0.093812	0.995465	-0.015495	-178.199019	-0.184597	169.229896	-0.982380	0.186868	0.003222	0.186677	0.981919	-0.031428	-0.009036	-0.030273	-0.999501
16647	1.638618	0.550777	-9.742063	0.015860	0.005566	-0.097504	0.999983	0.000877	0.005493	-0.001692	-0.008644	0.092203	0.995577	-0.015841	-178.100905	-0.818841	169.403935	-0.982848	0.183865	0.014291	0.183317	0.982495	-0.033136	-0.020133	-0.029948	-0.999349
16648	2.634329	-0.532777	-10.967029	0.025603	-0.005402	-0.109841	0.999946	0.001237	0.006342	-0.008127	-0.015190	0.084193	0.996199	-0.016409	-177.979094	-1.575959	170.310570	-0.985362	0.168244	0.027502	0.167247	0.985285	-0.035251	-0.033028	-0.030135	-0.999000
16649	0.365058	-2.179344	-10.243833	0.002520	-0.021534	-0.102525	0.999885	0.002881	0.008446	-0.012266	-0.024036	0.072053	0.996942	-0.018372	-177.699762	-2.595117	171.680229	-0.988461	0.144549	0.045278	0.142783	0.988942	-0.040095	-0.050573	-0.033167	-0.998169
16650	-0.196183	-1.400650	-9.316950	-0.002961	-0.013598	-0.093201	0.999863	0.003998	0.008740	-0.013464	-0.033271	0.058681	0.997493	-0.021394	-177.324397	-3.661641	173.181015	-0.990899	0.118491	0.063864	0.115643	0.992198	-0.046586	-0.068886	-0.038776	-0.996871
16651	-1.076060	-0.438518	-9.859163	-0.011813	-0.004024	-0.098484	0.999889	0.002446	0.010240	-0.010516	-0.043840	0.048317	0.997607	-0.022873	-177.130828	-4.891001	174.331781	-0.991487	0.098408	0.085260	0.094397	0.994285	-0.049873	-0.089681	-0.041400	-0.995110
16652	-0.118872	0.031934	-10.431374	-0.002535	0.000159	-0.104287	0.999884	-0.001696	0.012922	-0.007927	-0.056816	0.040769	0.997347	-0.020199	-177.409019	-6.412337	175.173266	-0.990220	0.083616	0.111683	0.079026	0.995860	-0.044923	-0.114977	-0.035658	-0.992728
16653	0.664785	-0.001970	-9.577204	0.005206	-0.000644	-0.095855	0.999830	-0.005980	0.015001	-0.008947	-0.071694	0.032477	0.996812	-0.013103	-178.218152	-8.168176	176.140614	-0.987611	0.066625	0.142079	0.062868	0.997547	-0.030779	-0.143781	-0.021465	-0.989377
16654	2.018288	-3.001441	-13.719514	0.018332	-0.030886	-0.137256	0.999864	-0.004782	0.010952	-0.011378	-0.082584	0.021612	0.996324	-0.007154	-178.964585	-9.453813	177.429034	-0.985425	0.044248	0.164253	0.041884	0.998963	-0.017825	-0.164871	-0.010686	-0.986257
16655	1.983167	1.995716	-12.149463	0.020196	0.019462	-0.121514	0.999869	-0.001408	-0.000393	-0.016126	-0.082258	0.005652	0.996585	-0.004419	-179.434463	-9.433538	179.303469	-0.986403	0.011992	0.163903	0.010538	0.999897	-0.009737	-0.164003	-0.007877	-0.986428
16656	4.566523	1.251042	-13.693867	0.047115	0.011341	-0.136544	0.999649	0.000012	-0.008453	-0.025104	-0.073906	-0.019411	0.997073	-0.002403	-179.888674	-8.480498	-177.777655	-0.988322	-0.038354	0.147473	-0.039064	0.999235	-0.001922	-0.147286	-0.007660	-0.989064
16657	5.949768	1.027199	-12.471303	0.061448	0.007875	-0.123926	0.999310	-0.002344	-0.013279	-0.034621	-0.060734	-0.053582	0.996711	0.002773	179.305251	-6.936596	-173.803533	-0.986881	-0.107148	0.120771	-0.106474	0.994243	0.012037	-0.121365	-0.000980	-0.992607
16658	8.381973	0.688441	-13.101002	0.086457	0.003296	-0.129397	0.998917	0.000423	-0.018810	-0.042549	-0.041770	-0.095911	0.994495	0.005950	178.858911	-4.699997	-168.935817	-0.978113	-0.191263	0.081938	-0.190269	0.981531	0.019847	-0.084221	0.003823	-0.996440
16659	7.929468	-1.372890	-15.650072	0.082408	-0.017107	-0.154520	0.998586	0.002838	-0.024875	-0.046897	-0.016413	-0.142389	0.989646	0.007474	178.883978	-1.739635	-163.608095	-0.958912	-0.282076	0.030358	-0.281585	0.959339	0.019468	-0.034615	0.010120	-0.999349
16660	5.786986	-2.131568	-14.187254	0.061900	-0.022296	-0.139984	0.998202	0.012957	-0.035857	-0.046260	0.021302	-0.187863	0.981964	0.000513	-179.598844	2.408737	-158.330386	-0.928507	-0.368928	-0.042028	-0.368971	0.929414	-0.006995	0.041642	0.009012	-0.999092
16661	1.555636	-4.043080	-11.753531	0.018932	-0.039518	-0.117333	0.997808	0.014842	-0.044536	-0.046640	0.067807	-0.232916	0.970107	-0.006678	-177.425634	7.379950	-152.832380	-0.882305	-0.452813	-0.128449	-0.451002	0.891411	-0.044544	0.134671	0.018629	-0.990715
16662	-1.681326	-3.809412	-7.366223	-0.014746	-0.036504	-0.074882	0.997700	0.012129	-0.049791	-0.044373	0.118490	-0.274942	0.954081	-0.009831	-175.064363	12.749658	-147.296956	-0.820734	-0.526964	-0.220692	-0.522304	0.848621	-0.083915	0.231504	0.046396	-0.971727
16663	-2.436021	-4.161899	-7.223571	-0.022993	-0.040791	-0.073143	0.998367	-0.001397	-0.041104	-0.039638	0.156745	-0.312887	0.936765	-0.001867	-173.901884	17.007572	-142.147946	-0.755066	-0.586788	-0.292498	-0.585618	0.804197	-0.101585	0.294835	0.094588	-0.950855
16664	-3.106672	-2.322972	-12.914812	-0.027865	-0.022993	-0.129905	0.999055	-0.005061	-0.030172	-0.030859	0.183226	-0.342354	0.921502	0.007489	-173.173932	20.048416	-138.030212	-0.698444	-0.628215	-0.342814	-0.633704	0.765475	-0.111653	0.332558	0.139259	-0.932744
16665	-6.993432	-4.445257	-11.583577	-0.068311	-0.043538	-0.117137	0.999220	-0.009398	-0.024873	-0.029209	0.203010	-0.370545	0.906151	0.019318	-172.823607	22.472036	-134.091137	-0.642967	-0.663696	-0.382232	-0.679383	0.724647	-0.115438	0.353600	0.185459	-0.916827
16666	-10.344681	-6.833774	-12.571186	-0.102674	-0.066902	-0.127104	0.999243	-0.012717	-0.021842	-0.029586	0.218514	-0.399239	0.889818	0.032925	-172.681732	24.529712	-130.077841	-0.585720	-0.696111	-0.415165	-0.724889	0.679048	-0.115884	0.362585	0.233073	-0.902335
16667	-13.842382	-8.492990	-12.881854	-0.138423	-0.082385	-0.130450	0.999312	-0.011924	-0.018953	-0.029570	0.231446	-0.427264	0.872861	0.044628	-172.319789	26.242827	-126.043855	-0.527756	-0.725226	-0.442176	-0.766542	0.630908	-0.119869	0.365905	0.275685	-0.888882
16668	-19.383062	-10.202356	-11.540569	-0.194657	-0.098276	-0.117226	0.999448	-0.012256	-0.015639	-0.026626	0.240925	-0.452413	0.856831	0.055831	-172.065868	27.605570	-122.379099	-0.474555	-0.748382	-0.463382	-0.802186	0.584411	-0.122321	0.362348	0.313671	-0.877676
16669	-21.520819	-11.412397	-11.216546	-0.216058	-0.111009	-0.113629	0.999614	-0.012489	-0.013266	-0.020980	0.247725	-0.472489	0.843110	0.067467	-172.108866	28.781685	-119.438732	-0.430774	-0.763294	-0.481474	-0.830146	0.544406	-0.120330	0.353964	0.347858	-0.868161
16670	-20.695032	-10.472383	-11.066724	-0.207046	-0.103106	-0.111993	0.999752	-0.011886	-0.012355	-0.014219	0.253428	-0.486475	0.832315	0.079797	-172.455689	29.967113	-117.366860	-0.398232	-0.769356	-0.499503	-0.850247	0.513948	-0.113741	0.344226	0.379406	-0.858813
16671	-20.976311	-9.738253	-12.023815	-0.209052	-0.097643	-0.121258	0.999825	-0.013520	-0.011173	-0.006565	0.256636	-0.494394	0.825059	0.094818	-173.472165	31.146879	-116.316815	-0.379425	-0.767141	-0.517234	-0.864476	0.493168	-0.097297	0.329724	0.410219	-0.850296
16672	-21.448769	-9.506933	-13.050823	-0.213065	-0.097317	-0.131171	0.999822	-0.015829	-0.010260	0.000818	0.257156	-0.496726	0.821176	0.113154	-175.273107	32.327257	-116.290149	-0.374268	-0.757602	-0.534754	-0.873995	0.480920	-0.069634	0.309929	0.441311	-0.842134
16673	-22.316944	-10.344090	-13.521187	-0.220767	-0.107785	-0.135731	0.999752	-0.017331	-0.010662	0.009002	0.256227	-0.492465	0.820735	0.134978	-177.880310	33.609743	-117.429764	-0.383651	-0.739198	-0.553533	-0.877537	0.478518	-0.030804	0.287646	0.473928	-0.832257
16674	-23.830628	-11.415759	-12.747839	-0.234648	-0.120582	-0.128275	0.999612	-0.017736	-0.012285	0.017605	0.255104	-0.480717	0.823539	0.160053	178.715531	35.033617	-119.859447	-0.407667	-0.710117	-0.574057	-0.873438	0.486589	0.018355	0.266296	0.508886	-0.818610
16675	-22.647063	-10.775676	-12.928299	-0.221793	-0.115728	-0.130386	0.999415	-0.018623	-0.014366	0.024837	0.253866	-0.462436	0.828344	0.188548	174.461728	36.509746	-123.481784	-0.443409	-0.670381	-0.594960	-0.861845	0.501205	0.077571	0.246194	0.547158	-0.800004
16676	-19.619874	-9.301835	-14.495118	-0.190844	-0.102110	-0.145848	0.999172	-0.020575	-0.015238	0.031630	0.250805	-0.438207	0.834531	0.220521	169.196683	37.725325	-128.293261	-0.490143	-0.620779	-0.611877	-0.842010	0.518690	0.148255	0.225341	0.587873	-0.776935
16677	-16.515484	-8.890738	-17.435369	-0.158748	-0.099535	-0.174414	0.998809	-0.024544	-0.015022	0.039407	0.243607	-0.407646	0.841618	0.257216	162.626058	38.298175	-134.386574	-0.548962	-0.560844	-0.619754	-0.811483	0.535330	0.234345	0.200341	0.631566	-0.748991
16678	-13.175860	-7.897014	-19.753560	-0.124577	-0.090186	-0.197244	0.998441	-0.027218	-0.016233	0.045952	0.233980	-0.370795	0.848075	0.297544	155.100412	38.135359	-141.495937	-0.615529	-0.489685	-0.617521	-0.768163	0.547957	0.331162	0.176210	0.678197	-0.713442
16679	-10.081148	-7.288482	-22.844205	-0.092480	-0.085197	-0.227543	0.998001	-0.032724	-0.018435	0.050834	0.221900	-0.329117	0.851171	0.343439	146.618441	37.143468	-149.226024	-0.684885	-0.407852	-0.603813	-0.712688	0.547463	0.438588	0.151686	0.730713	-0.665620
16680	-6.059866	-8.726418	-23.745344	-0.050248	-0.099287	-0.234952	0.997476	-0.038168	-0.021209	0.055994	0.207607	-0.281814	0.849629	0.394475	137.441146	35.107705	-157.346713	-0.754960	-0.315084	-0.575115	-0.642667	0.529941	0.553301	0.130441	0.787328	-0.602578
16681	-2.947507	-11.804947	-22.521343	-0.016600	-0.128893	-0.220304	0.996866	-0.042889	-0.022627	0.062504	0.189451	-0.227808	0.842957	0.449037	128.048920	31.600111	-165.453531	-0.824423	-0.213924	-0.523988	-0.554207	0.492938	0.670721	0.114810	0.843356	-0.524948
16682	-0.291320	-15.730725	-19.656005	0.012754	-0.165913	-0.188606	0.996083	-0.047715	-0.020806	0.071477	0.163291	-0.166362	0.830564	0.505789	118.967770	26.074276	-172.890668	-0.891319	-0.111167	-0.439536	-0.441531	0.433001	0.785850	0.102959	0.894512	-0.435026
16683	1.214987	-19.156472	-16.877357	0.030716	-0.197845	-0.158362	0.995438	-0.050609	-0.019485	0.078497	0.130622	-0.098820	0.811049	0.561580	110.738072	18.836704	-179.177511	-0.946345	-0.013586	-0.322872	-0.307005	0.349725	0.885122	0.100891	0.936754	-0.335132
16684	5.584788	-21.440062	-15.136581	0.075576	-0.216434	-0.138776	0.995362	-0.052116	-0.019033	0.078589	0.096178	-0.030740	0.783293	0.613398	103.483235	10.858486	175.922432	-0.979609	0.069834	-0.188384	-0.166149	0.245597	0.955027	0.112960	0.966853	-0.228986
16685	11.873753	-21.231615	-11.544402	0.136230	-0.208273	-0.101980	0.995765	-0.051905	-0.019570	0.073311	0.064552	0.033821	0.748506	0.659112	97.063894	2.983694	172.188771	-0.989378	0.135726	-0.052052	-0.034464	0.128856	0.991064	0.141220	0.982331	-0.122809
16686	16.597180	-20.450944	-6.098745	0.179851	-0.195753	-0.047705	0.996482	-0.049702	-0.019303	0.064661	0.037847	0.091618	0.709674	0.697522	91.382583	-4.249161	169.435622	-0.980347	0.182836	0.074094	0.077240	0.010139	0.996961	0.181529	0.983091	-0.024062
16687	21.448978	-19.290055	-1.728033	0.224437	-0.181639	-0.004935	0.997410	-0.045699	-0.017434	0.052726	0.017546	0.139228	0.670469	0.728546	86.376533	-10.331271	167.539834	-0.960615	0.212263	0.179339	0.161129	-0.100328	0.981821	0.226397	0.972049	0.062175
16688	25.473294	-17.978903	3.694365	0.260488	-0.168314	0.047946	0.998399	-0.038694	-0.016752	0.037714	0.006673	0.175821	0.635654	0.751656	82.268010	-14.822783	166.019434	-0.938085	0.233553	0.255830	0.213491	-0.191799	0.957933	0.272796	0.953240	0.130062
16689	28.277460	-17.230801	7.762637	0.285310	-0.163231	0.087020	0.999154	-0.030676	-0.015076	0.022849	0.004484	0.201323	0.607940	0.768022	79.124671	-17.685368	164.683159	-0.918898	0.251672	0.303790	0.237898	-0.260778	0.935628	0.314693	0.932017	0.179756
16690	30.426428	-17.180214	10.459803	0.304906	-0.165879	0.111895	0.999605	-0.023354	-0.011077	0.011046	0.007445	0.216366	0.587485	0.779739	76.773162	-19.188031	163.651961	-0.906261	0.265834	0.328669	0.242612	-0.309613	0.919391	0.346166	0.912947	0.216096
16691	31.243880	-17.866119	12.201398	0.312160	-0.175589	0.127037	0.999842	-0.015964	-0.007056	0.003429	0.012383	0.223732	0.574147	0.787493	75.187343	-19.764565	162.919502	-0.899581	0.276412	0.338156	0.237408	-0.340404	0.909815	0.366593	0.898733	0.240598
16692	31.957673	-18.716586	14.673510	0.318621	-0.186544	0.149568	0.999949	-0.009142	-0.003530	-0.002310	0.018284	0.225066	0.567386	0.791887	74.303757	-19.615425	162.429709	-0.898022	0.284357	0.335705	0.226440	-0.355478	0.906841	0.377202	0.890380	0.254837
16693	32.792554	-19.199105	18.042906	0.326940	-0.193876	0.180197	0.999981	-0.000598	0.001061	-0.006089	0.022649	0.220762	0.568286	0.792339	74.260054	-18.910724	162.352155	-0.901503	0.286802	0.324094	0.215021	-0.353075	0.910551	0.375578	0.890552	0.256630
16694	31.447326	-18.023682	17.796736	0.314337	-0.184226	0.174051	0.999901	0.006679	0.008572	-0.008963	0.023414	0.209011	0.575689	0.790157	74.802583	-17.658605	163.059349	-0.911533	0.277651	0.303345	0.203649	-0.336068	0.919557	0.357261	0.899982	0.249794
16695	30.698069	-15.934769	13.183483	0.307191	-0.164381	0.124888	0.999731	0.012672	0.015902	-0.011138	0.020413	0.190283	0.588239	0.785716	75.819397	-15.962149	164.561396	-0.926751	0.255942	0.275002	0.191787	-0.307116	0.932147	0.323033	0.916610	0.235534
16696	28.356675	-13.199840	7.696826	0.283235	-0.137167	0.068471	0.999517	0.017733	0.021506	-0.013773	0.015211	0.165559	0.604942	0.778720	77.310849	-13.853712	166.661239	-0.944718	0.223997	0.239444	0.176616	-0.267628	0.947197	0.276251	0.937124	0.213272
16697	25.770900	-12.023560	3.235075	0.256189	-0.125380	0.022915	0.999258	0.021883	0.026201	-0.017810	0.009600	0.134603	0.624871	0.768978	79.256265	-11.245652	169.247584	-0.963580	0.182983	0.195016	0.153455	-0.218889	0.963607	0.219011	0.958439	0.182837
16698	22.969295	-11.345144	-0.623678	0.226579	-0.118482	-0.015831	0.998969	0.026093	0.028736	-0.023539	0.006234	0.097914	0.647730	0.755526	81.771287	-8.040758	172.090109	-0.980748	0.136263	0.139878	0.117424	-0.160814	0.979975	0.156028	0.977533	0.141718
16699	20.901560	-11.678963	-4.210919	0.204017	-0.121403	-0.051883	0.998662	0.030080	0.029955	-0.029522	0.006183	0.056230	0.672656	0.737790	84.894345	-4.281320	175.123499	-0.993600	0.084771	0.074654	0.066523	-0.094991	0.993253	0.091291	0.991862	0.088744
16700	19.467701	-11.679773	-7.146438	0.188294	-0.120530	-0.081334	0.998416	0.033206	0.030984	-0.033194	0.007966	0.011162	0.698142	0.715828	88.570545	-0.278351	178.453392	-0.999624	0.026990	0.004858	0.004182	-0.025068	0.999677	0.027103	0.999321	0.024946
16701	17.728126	-10.843310	-10.009542	0.169902	-0.110883	-0.109517	0.998238	0.034633	0.032491	-0.035576	0.010345	-0.036661	0.722349	0.690479	92.657347	3.759704	-177.778573	-0.997098	-0.038678	-0.065572	-0.067249	0.043789	0.996775	-0.035682	0.998292	-0.046263
16702	17.362394	-8.905288	-13.491653	0.165278	-0.090510	-0.143938	0.998093	0.034201	0.035301	-0.037344	0.011875	-0.087584	0.743577	0.662783	97.022140	7.686815	-173.364805	-0.984376	-0.114509	-0.133758	-0.145992	0.106095	0.983580	-0.098438	0.987741	-0.121154
16703	16.560472	-6.467852	-17.334899	0.156040	-0.064781	-0.181821	0.997951	0.033013	0.039720	-0.037754	0.010223	-0.141395	0.761089	0.632966	101.675361	11.218926	-168.098598	-0.959806	-0.202287	-0.194558	-0.228171	0.158723	0.960596	-0.163436	0.966378	-0.198499
16704	14.802572	-5.144621	-21.220526	0.136457	-0.049801	-0.220052	0.997771	0.032171	0.044308	-0.038145	0.005181	-0.197826	0.774810	0.600423	106.722805	14.216472	-161.951527	-0.921676	-0.300333	-0.245586	-0.312775	0.200713	0.928378	-0.229530	0.932477	-0.278930
16705	11.017773	-3.582885	-24.481449	0.097041	-0.031779	-0.250710	0.997567	0.032352	0.047485	-0.039474	-0.001535	-0.256258	0.784779	0.564314	112.272848	16.667167	-155.060585	-0.868659	-0.403945	-0.286812	-0.400480	0.231762	0.886511	-0.291629	0.884938	-0.363094
16706	6.000734	-2.546243	-27.811474	0.045476	-0.018582	-0.281237	0.997259	0.032678	0.048398	-0.045433	-0.005492	-0.318571	0.789346	0.524800	118.360091	19.008117	-147.450619	-0.796965	-0.508689	-0.325702	-0.497161	0.246196	0.831997	-0.343041	0.824999	-0.449110
16707	1.779810	-2.949238	-31.794248	0.001754	-0.019408	-0.319021	0.996850	0.032826	0.046301	-0.055397	-0.002508	-0.385762	0.786179	0.482807	125.043737	21.626499	-139.073274	-0.702362	-0.608979	-0.368555	-0.604135	0.236168	0.761082	-0.376442	0.757212	-0.533781
16708	-2.008755	-4.314705	-35.906425	-0.037320	-0.029649	-0.358832	0.996400	0.031661	0.041568	-0.066754	0.009271	-0.457002	0.772775	0.440321	132.324774	24.631707	-129.821614	-0.582127	-0.698154	-0.416784	-0.714483	0.194533	0.672064	-0.388126	0.689012	-0.612063
16709	-7.227360	-8.084001	-37.997486	-0.090861	-0.063118	-0.379051	0.996021	0.029548	0.034977	-0.076455	0.029354	-0.529386	0.748091	0.399060	140.219071	27.802965	-119.663964	-0.437778	-0.768629	-0.466432	-0.815486	0.121004	0.565987	-0.378594	0.628146	-0.679779
16710	-13.535537	-14.773363	-34.395157	-0.155659	-0.126595	-0.343375	0.995898	0.025630	0.026870	-0.082508	0.055631	-0.598908	0.712355	0.361614	148.510393	30.824204	-108.777807	-0.276429	-0.813036	-0.512406	-0.893504	0.021089	0.448559	-0.353889	0.581831	-0.732281
16711	-19.064518	-20.776206	-29.703616	-0.211901	-0.185136	-0.297056	0.996361	0.020541	0.019227	-0.080456	0.083109	-0.659850	0.670071	0.329691	156.633435	33.125285	-97.919049	-0.115383	-0.829491	-0.546472	-0.939093	-0.088196	0.332154	-0.323715	0.551512	-0.768793
16712	-25.294556	-24.162443	-26.297785	-0.271957	-0.220123	-0.262358	0.997533	0.013536	0.013913	-0.067459	0.104756	-0.706887	0.629517	0.305033	163.409839	34.273215	-88.521233	0.021325	-0.826086	-0.563140	-0.953903	-0.185468	0.235946	-0.299356	0.532149	-0.791962
16713	-29.835717	-24.211867	-23.906137	-0.312831	-0.226256	-0.235747	0.998754	0.005340	0.014766	-0.047361	0.113535	-0.739766	0.598426	0.285907	167.872744	33.979295	-81.659423	0.120287	-0.820469	-0.558893	-0.950311	-0.257992	0.174210	-0.287124	0.510167	-0.810734
16714	-31.393640	-23.219152	-23.889671	-0.324390	-0.224455	-0.232077	0.999469	-0.002696	0.019337	-0.026070	0.107364	-0.760810	0.580241	0.270116	169.761710	32.385068	-77.643096	0.180717	-0.824904	-0.535607	-0.940907	-0.303588	0.150098	-0.286420	0.476831	-0.831021
16715	-32.080479	-23.726114	-24.906009	-0.328106	-0.235421	-0.241087	0.999728	-0.006400	0.019840	-0.010440	0.093762	-0.772708	0.572536	0.257553	169.988130	30.357364	-75.795630	0.211737	-0.836509	-0.505392	-0.933104	-0.326822	0.150015	-0.290662	0.439819	-0.849750
16716	-31.768743	-25.377784	-23.264236	-0.321929	-0.254279	-0.226130	0.999858	-0.006239	0.015372	-0.002882	0.080870	-0.778793	0.570056	0.248953	169.632884	28.683219	-75.063651	0.226117	-0.847646	-0.479967	-0.928177	-0.336992	0.157872	-0.295564	0.409797	-0.862965
